Pollutant: Precipitation (PREC)
Daily sums
Unit: mm
Source: NABEL/MeteoSchweiz
Date/time;Bern-Bollwerk;Lausanne-César-Roux;Lugano-Università;Zürich-Kaserne;Basel-Binningen;Dübendorf-Empa;Härkingen-A1;Sion-Aéroport-A9;Magadino-Cadenazzo;Payerne;Tänikon;Beromünster;Rigi-Seebodenalp;Jungfraujoch
16.05.2018;1.3;4.0;5.8;13.6;13.9;6.6;6.4;0.6;0.9;4.5;2.0;4.5;7.5;
17.05.2018;0.4;0.0;0.0;2.6;7.5;5.8;7.2;0.0;0.0;0.0;7.1;0.2;0.8;
18.05.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;
19.05.2018;12.6;0.0;10.7;0.0;1.6;0.0;13.1;0.1;1.9;0.0;0.0;7.6;12.7;
20.05.2018;0.0;0.0;16.5;0.0;0.0;0.0;0.0;0.0;9.7;0.0;0.0;0.0;0.0;
21.05.2018;0.0;0.0;14.0;0.0;0.0;0.4;0.0;0.0;3.6;0.0;0.1;0.2;0.0;
22.05.2018;21.8;8.8;1.7;5.2;0.0;16.1;11.6;0.0;0.1;1.0;5.4;8.1;27.2;
23.05.2018;5.8;1.7;0.1;4.3;0.0;7.0;0.5;0.0;0.0;0.6;9.1;2.9;0.8;
24.05.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;6.9;0.0;0.0;
25.05.2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
26.05.2018;0.4;0.1;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.2;0.7;
27.05.2018;0.8;2.8;2.0;0.0;1.0;0.0;0.2;0.0;0.0;4.8;0.0;1.4;0.0;
28.05.2018;0.7;0.3;14.8;0.0;3.3;0.0;5.4;3.5;0.0;18.7;0.0;0.7;0.0;
29.05.2018;2.8;12.3;19.7;1.3;0.5;0.7;2.1;0.7;0.0;5.8;0.0;0.8;0.0;
30.05.2018;7.5;0.1;5.0;13.5;4.5;2.3;17.5;4.5;4.8;2.5;13.0;0.3;1.1;
31.05.2018;7.1;8.2;29.7;10.3;6.3;28.0;9.3;0.1;7.7;3.9;5.3;14.1;0.0;
01.06.2018;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.1;0.3;10.5;0.0;
02.06.2018;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
03.06.2018;6.5;0.2;0.0;0.0;1.0;0.0;0.0;0.0;1.1;0.7;0.0;0.0;0.0;
04.06.2018;0.0;19.6;2.4;1.6;11.3;11.8;15.6;0.0;7.8;42.3;5.3;0.1;0.1;
05.06.2018;0.0;17.5;0.0;0.0;0.0;0.0;0.1;0.0;0.5;0.0;0.0;0.0;1.9;
06.06.2018;9.0;2.3;2.8;4.9;4.0;2.6;3.7;1.5;14.4;19.7;0.0;10.3;0.0;
07.06.2018;0.0;1.2;30.2;0.0;1.3;0.0;0.7;0.2;5.1;24.0;0.0;0.0;0.0;
08.06.2018;19.2;9.2;3.7;16.8;0.6;34.8;11.2;0.7;3.2;5.5;4.3;15.4;1.0;
09.06.2018;0.0;0.0;0.0;0.0;11.5;0.0;0.0;0.0;0.0;0.0;0.0;1.2;1.1;
